slugSeason,yearSeason,nameTeam,idTeam,namePlayer,numberJerseySeason,groupPosition,heightInches,weightLBS,dateBirth,agePlayerSeason,countSeasons,nameSchool,idPlayer,isRookie
2000-01,2000,Los Angeles Clippers,1610612746,Keith Closs,33,C,87,212,4/3/76,25,3,Central Connecticut State,1569,FALSE
2000-01,2000,Los Angeles Clippers,1610612746,Michael Olowokandi,34,C,84,291,4/3/75,26,2,Pacific,1709,FALSE
2000-01,2000,Los Angeles Clippers,1610612746,Cherokee Parks,44,F-C,83,240,10/11/72,28,5,Duke,685,FALSE
2000-01,2000,Los Angeles Clippers,1610612746,Sean Rooks,45,C,82,260,9/9/69,31,8,Arizona,399,FALSE
2000-01,2000,Los Angeles Clippers,1610612746,Eric Piatkowski,52,W,78,217,9/30/70,30,6,Nebraska,15,FALSE
2000-01,2000,Los Angeles Lakers,1610612747,Derek Fisher,2,G,73,200,8/9/74,26,4,Arkansas-Little Rock,965,FALSE
2000-01,2000,Los Angeles Lakers,1610612747,Devean George,3,W,80,220,8/29/77,23,1,Augsburg,1904,FALSE
2000-01,2000,Los Angeles Lakers,1610612747,Ron Harper,4,G,78,215,1/20/64,37,14,Miami (OH),166,FALSE
2000-01,2000,Los Angeles Lakers,1610612747,Robert Horry,5,F,82,235,8/25/70,30,8,Alabama,109,FALSE
2000-01,2000,Los Angeles Lakers,1610612747,Kobe Bryant,8,G,79,210,8/23/78,22,4,Lower Merion,977,FALSE
2000-01,2000,Los Angeles Lakers,1610612747,Tyronn Lue,10,G,72,178,5/3/77,24,2,Nebraska,1731,FALSE
2000-01,2000,Los Angeles Lakers,1610612747,Rick Fox,17,F,79,242,7/24/69,31,9,North Carolina,296,FALSE
2000-01,2000,Los Angeles Lakers,1610612747,Brian Shaw,20,G,78,200,3/22/66,35,11,California-Santa Barbara,216,FALSE
2000-01,2000,Los Angeles Lakers,1610612747,Shaquille O'Neal,34,C,85,315,3/6/72,29,8,Louisiana State,406,FALSE
2000-01,2000,Los Angeles Lakers,1610612747,Mark Madsen,35,F,81,240,1/28/76,25,0,Stanford,2058,TRUE
2000-01,2000,Los Angeles Lakers,1610612747,Greg Foster,40,C,83,250,10/3/68,32,10,Texas-El Paso,323,FALSE
2000-01,2000,Los Angeles Lakers,1610612747,Horace Grant,54,F,82,245,7/4/65,35,13,Clemson,270,FALSE
2000-01,2000,Memphis Grizzlies,1610612763,Mahmoud Abdul-Rauf,1,G,73,162,3/9/69,32,8,Louisiana State,51,FALSE
2000-01,2000,Memphis Grizzlies,1610612763,Shareef Abdur-Rahim,3,F,81,230,12/11/76,24,4,California,949,FALSE
2000-01,2000,Memphis Grizzlies,1610612763,Stromile Swift,4,F,81,225,11/21/79,21,0,Louisiana State,2031,TRUE
2000-01,2000,Memphis Grizzlies,1610612763,Michael Dickerson,8,G,76,190,6/25/75,26,2,Arizona,1722,FALSE
2000-01,2000,Memphis Grizzlies,1610612763,Ike Austin,9,C,82,270,8/18/69,31,7,Arizona State,1134,FALSE
2000-01,2000,Memphis Grizzlies,1610612763,Mike Bibby,10,G,73,190,5/13/78,23,2,Arizona,1710,FALSE
2000-01,2000,Memphis Grizzlies,1610612763,Damon Jones,11,G,75,185,8/25/76,24,2,Houston,1800,FALSE
2000-01,2000,Memphis Grizzlies,1610612763,Kevin Edwards,21,G,75,210,10/30/65,35,10,DePaul,236,FALSE
2000-01,2000,Memphis Grizzlies,1610612763,Erick Strickland,25,G,75,210,11/25/73,27,4,Nebraska,1065,FALSE
2000-01,2000,Memphis Grizzlies,1610612763,Grant Long,43,F,81,250,3/12/66,35,12,Eastern Michigan,3,FALSE
2000-01,2000,Memphis Grizzlies,1610612763,Tony Massenburg,44,C-F,81,250,7/31/67,33,8,Maryland,763,FALSE
2000-01,2000,Memphis Grizzlies,1610612763,Bryant Reeves,50,C,84,290,6/8/73,28,5,Oklahoma State,735,FALSE
2000-01,2000,Miami Heat,1610612748,Duane Causwell,4,C,84,255,5/31/68,33,10,Temple,190,FALSE
2000-01,2000,Miami Heat,1610612748,Eddie House,5,G,73,180,5/14/78,23,0,Arizona State,2067,TRUE
2000-01,2000,Miami Heat,1610612748,Eddie Jones,6,G,79,194,10/20/71,29,6,Temple,224,FALSE
2000-01,2000,Miami Heat,1610612748,Dan Majerle,9,W,78,222,9/9/65,35,12,Central Michigan,105,FALSE
2000-01,2000,Miami Heat,1610612748,Tim Hardaway,10,G,72,195,9/1/66,34,10,Texas-El Paso,896,FALSE
2000-01,2000,Miami Heat,1610612748,Bruce Bowen,12,W,79,200,6/14/71,30,4,Cal State-Fullerton,1477,FALSE
2000-01,2000,Miami Heat,1610612748,Anthony Mason,14,F,80,255,12/14/66,34,10,Tennessee State,193,FALSE
2000-01,2000,Miami Heat,1610612748,Cedric Ceballos,23,F,79,220,8/2/69,31,10,Cal State-Fullerton,76,FALSE
2000-01,2000,Miami Heat,1610612748,Anthony Carter,25,G,73,190,6/16/75,26,1,Hawaii,1853,FALSE
2000-01,2000,Miami Heat,1610612748,Alonzo Mourning,33,C,82,261,2/8/70,31,8,Georgetown,297,FALSE
2000-01,2000,Miami Heat,1610612748,Brian Grant,44,C-F,81,250,3/5/72,29,6,Xavier,258,FALSE
2000-01,2000,Miami Heat,1610612748,A.C. Green,45,F,81,225,10/4/63,37,15,Oregon State,920,FALSE
2000-01,2000,Milwaukee Bucks,1610612749,Tim Thomas,5,F,82,230,2/26/77,24,3,Villanova,1501,FALSE
2000-01,2000,Milwaukee Bucks,1610612749,Joel Przybilla,6,C,85,255,10/10/79,21,0,Minnesota,2038,TRUE
2000-01,2000,Milwaukee Bucks,1610612749,Sam Cassell,10,G,75,185,11/18/69,31,7,Florida State,208,FALSE
2000-01,2000,Milwaukee Bucks,1610612749,Lindsey Hunter,11,G,74,200,12/3/70,30,7,Jackson State,283,FALSE
2000-01,2000,Milwaukee Bucks,1610612749,Glenn Robinson,13,F,79,230,1/10/73,28,6,Purdue,299,FALSE
2000-01,2000,Milwaukee Bucks,1610612749,Darvin Ham,21,W,79,230,7/23/73,27,3,Texas Tech,1032,FALSE
2000-01,2000,Milwaukee Bucks,1610612749,Rafer Alston,24,G,74,173,7/24/76,24,1,Fresno State,1747,FALSE
2000-01,2000,Milwaukee Bucks,1610612749,Ray Allen,34,G,77,205,7/20/75,25,4,Connecticut,951,FALSE
2000-01,2000,Milwaukee Bucks,1610612749,Jason Caffey,35,F,80,256,6/12/73,28,5,Alabama,679,FALSE
2000-01,2000,Milwaukee Bucks,1610612749,Ervin Johnson,40,C,83,255,12/21/67,33,7,New Orleans,911,FALSE
2000-01,2000,Milwaukee Bucks,1610612749,Scott Williams,42,F-C,82,230,3/21/68,33,10,North Carolina,281,FALSE
2000-01,2000,Milwaukee Bucks,1610612749,Mark Pope,44,C-F,82,235,9/11/72,28,2,Kentucky,998,FALSE
2000-01,2000,Minnesota Timberwolves,1610612750,LaPhonso Ellis,3,C-F,80,240,5/5/70,31,8,Notre Dame,111,FALSE
2000-01,2000,Minnesota Timberwolves,1610612750,Chauncey Billups,4,G,75,202,9/25/76,24,3,Colorado,1497,FALSE
2000-01,2000,Minnesota Timberwolves,1610612750,William Avery,5,G,74,197,8/8/79,21,1,Duke,1895,FALSE
2000-01,2000,Minnesota Timberwolves,1610612750,Terrell Brandon,7,G,71,173,5/20/70,31,9,Oregon,210,FALSE
2000-01,2000,Minnesota Timberwolves,1610612750,Rasho Nesterovic,8,C,84,250,5/30/76,25,2,NA,1725,FALSE
2000-01,2000,Minnesota Timberwolves,1610612750,Wally Szczerbiak,10,F,79,244,3/5/77,24,1,Miami (OH),1887,FALSE
2000-01,2000,Minnesota Timberwolves,1610612750,Felipe Lopez,13,W,77,195,12/19/74,26,2,St. John's (NY),1732,FALSE
2000-01,2000,Minnesota Timberwolves,1610612750,Kevin Garnett,21,F,83,220,5/19/76,25,5,Farragut Career Academy,708,FALSE
2000-01,2000,Minnesota Timberwolves,1610612750,Dean Garrett,22,C,83,250,11/27/66,34,4,Indiana,1051,FALSE
2000-01,2000,Minnesota Timberwolves,1610612750,Reggie Slater,35,F,79,255,8/27/70,30,5,Wyoming,1073,FALSE
2000-01,2000,Minnesota Timberwolves,1610612750,Sam Mitchell,42,F,79,215,9/2/63,37,11,Mercer,417,FALSE
2000-01,2000,Minnesota Timberwolves,1610612750,Anthony Peeler,44,G,76,208,11/25/69,31,8,Missouri,324,FALSE
2000-01,2000,New York Knicks,1610612752,Larry Johnson,2,F,79,235,3/14/69,32,9,Nevada-Las Vegas,913,FALSE
2000-01,2000,New York Knicks,1610612752,Lavor Postell,7,W,77,205,2/26/78,23,0,St. John's (NY),2068,TRUE
2000-01,2000,New York Knicks,1610612752,Latrell Sprewell,8,W,77,190,9/8/70,30,8,Alabama,84,FALSE
2000-01,2000,New York Knicks,1610612752,Rick Brunson,9,G,76,190,6/14/72,29,3,Temple,1594,FALSE
2000-01,2000,New York Knicks,1610612752,Allan Houston,20,G,78,200,4/20/71,30,7,Tennessee,275,FALSE
2000-01,2000,New York Knicks,1610612752,Charlie Ward,21,G,74,190,10/12/70,30,6,Florida State,369,FALSE
2000-01,2000,New York Knicks,1610612752,Marcus Camby,23,C-F,83,225,3/22/74,27,4,Massachusetts,948,FALSE
2000-01,2000,New York Knicks,1610612752,Mark Jackson,31,G,75,205,4/1/65,36,13,St. John's (NY),349,FALSE
2000-01,2000,New York Knicks,1610612752,Othella Harrington,32,F-C,81,235,1/31/74,27,4,Georgetown,970,FALSE
2000-01,2000,New York Knicks,1610612752,Kurt Thomas,40,F,81,230,10/4/72,28,5,Texas Christian,703,FALSE
2000-01,2000,New York Knicks,1610612752,Glen Rice,41,W,80,220,5/28/67,34,11,Michigan,779,FALSE
2000-01,2000,New York Knicks,1610612752,Travis Knight,44,C,84,235,9/13/74,26,4,Connecticut,969,FALSE
2000-01,2000,New York Knicks,1610612752,Felton Spencer,50,C,84,265,1/5/68,33,10,Louisville,280,FALSE
2000-01,2000,Oklahoma City Thunder,1610612760,Olumide Oyedeji,0,C,82,240,5/11/81,20,0,NA,2071,TRUE
2000-01,2000,Oklahoma City Thunder,1610612760,Shammond Williams,1,G,73,201,4/5/75,26,2,North Carolina,1742,FALSE
2000-01,2000,Oklahoma City Thunder,1610612760,Rashard Lewis,7,F,82,215,8/8/79,21,2,Elsik,1740,FALSE
2000-01,2000,Oklahoma City Thunder,1610612760,Emanual Davis,15,G,77,195,8/27/68,32,3,Delaware State,1023,FALSE
2000-01,2000,Oklahoma City Thunder,1610612760,Gary Payton,20,G,76,180,7/23/68,32,10,Oregon State,56,FALSE
2000-01,2000,Oklahoma City Thunder,1610612760,Ruben Patterson,21,W,77,224,7/31/75,25,2,Cincinnati,1739,FALSE
2000-01,2000,Oklahoma City Thunder,1610612760,Desmond Mason,24,W,77,215,10/11/77,23,0,Oklahoma State,2046,TRUE
2000-01,2000,Oklahoma City Thunder,1610612760,David Wingate,25,W,77,187,12/15/63,37,14,Georgetown,766,FALSE
2000-01,2000,Oklahoma City Thunder,1610612760,Brent Barry,31,G,78,215,12/31/71,29,5,Oregon State,699,FALSE
2000-01,2000,Oklahoma City Thunder,1610612760,Patrick Ewing,33,C,84,255,8/5/62,38,15,Georgetown,121,FALSE
2000-01,2000,Oklahoma City Thunder,1610612760,Vin Baker,42,F,83,250,11/23/71,29,7,Hartford,452,FALSE
2000-01,2000,Oklahoma City Thunder,1610612760,Ruben Wolkowyski,45,F,82,270,9/30/73,27,0,Argentina,2106,TRUE
2000-01,2000,Orlando Magic,1610612753,Tracy McGrady,1,W,80,210,5/24/79,22,3,Mount Zion Christian Academy,1503,FALSE
2000-01,2000,Orlando Magic,1610612753,Monty Williams,3,F,80,225,10/8/71,29,6,Notre Dame,42,FALSE
2000-01,2000,Orlando Magic,1610612753,Dee Brown,7,G,74,205,11/29/68,32,10,Jacksonville,244,FALSE
2000-01,2000,Orlando Magic,1610612753,Pat Garrity,8,F,81,238,8/23/76,24,2,Notre Dame,1727,FALSE
2000-01,2000,Orlando Magic,1610612753,Darrell Armstrong,10,G,73,180,6/22/68,33,6,Fayetteville State,353,FALSE
2000-01,2000,Orlando Magic,1610612753,Troy Hudson,11,G,73,170,3/13/76,25,3,Southern Illinois,1607,FALSE
2000-01,2000,Orlando Magic,1610612753,John Amaechi,13,F-C,82,270,11/26/70,30,2,Penn State,680,FALSE
2000-01,2000,Orlando Magic,1610612753,Bo Outlaw,45,F-C,80,210,4/13/71,30,7,Houston,448,FALSE
2000-01,2000,Orlando Magic,1610612753,Mike Miller,50,W,80,218,2/19/80,21,0,Florida,2034,TRUE
2000-01,2000,Orlando Magic,1610612753,Michael Doleac,51,C,83,262,6/15/77,24,2,Utah,1720,FALSE
2000-01,2000,Orlando Magic,1610612753,Don Reid,52,F,80,250,12/30/73,27,5,Georgetown,690,FALSE
2000-01,2000,Orlando Magic,1610612753,Andrew DeClercq,55,C-F,82,255,2/1/73,28,5,Florida,692,FALSE
2000-01,2000,Philadelphia 76ers,1610612755,Allen Iverson,3,G,72,165,6/7/75,26,4,Georgetown,947,FALSE
2000-01,2000,Philadelphia 76ers,1610612755,Kevin Ollie,5,G,74,195,12/27/72,28,3,Connecticut,1563,FALSE
2000-01,2000,Philadelphia 76ers,1610612755,Aaron McKie,8,G,77,209,10/2/72,28,6,Temple,243,FALSE
2000-01,2000,Philadelphia 76ers,1610612755,George Lynch,9,F,80,228,9/3/70,30,7,North Carolina,248,FALSE
2000-01,2000,Philadelphia 76ers,1610612755,Raja Bell,11,G,77,204,9/19/76,24,0,Florida International,1952,TRUE
2000-01,2000,Philadelphia 76ers,1610612755,Eric Snow,20,G,75,204,4/24/73,28,5,Michigan State,727,FALSE
2000-01,2000,Philadelphia 76ers,1610612755,Rodney Buford,23,W,77,189,11/2/77,23,1,Creighton,1934,FALSE
2000-01,2000,Philadelphia 76ers,1610612755,Jumaine Jones,33,C,80,218,2/10/79,22,1,Georgia,1908,FALSE
2000-01,2000,Philadelphia 76ers,1610612755,Tyrone Hill,40,F,81,250,3/19/68,33,10,Xavier,238,FALSE
2000-01,2000,Philadelphia 76ers,1610612755,Todd MacCulloch,50,C,84,255,1/27/76,25,1,Washington,1928,FALSE
2000-01,2000,Philadelphia 76ers,1610612755,Matt Geiger,52,C,85,248,9/10/69,31,8,Georgia Tech,761,FALSE
2000-01,2000,Philadelphia 76ers,1610612755,Dikembe Mutombo,55,C,86,265,6/25/66,35,9,Georgetown,87,FALSE
2000-01,2000,Phoenix Suns,1610612756,Tony Delk,0,G,74,189,1/28/74,27,4,Kentucky,960,FALSE
2000-01,2000,Phoenix Suns,1610612756,Elliot Perry,2,G,72,152,3/28/69,32,8,Memphis,386,FALSE
2000-01,2000,Phoenix Suns,1610612756,Vinny Del Negro,8,G,76,200,8/9/66,34,10,North Carolina State,219,FALSE
2000-01,2000,Phoenix Suns,1610612756,Chris Dudley,14,C,83,260,2/22/65,36,13,Yale,201,FALSE
2000-01,2000,Phoenix Suns,1610612756,Daniel Santiago,15,C,85,256,6/24/76,25,0,Saint Vincent,2091,TRUE
2000-01,2000,Phoenix Suns,1610612756,Mario Elie,17,W,77,225,11/26/63,37,10,American International,53,FALSE
2000-01,2000,Phoenix Suns,1610612756,Tom Gugliotta,24,F,82,240,12/19/69,31,8,North Carolina State,339,FALSE
2000-01,2000,Phoenix Suns,1610612756,Jake Tsakalidis,25,C,86,285,6/10/79,22,0,NA,2054,TRUE
2000-01,2000,Phoenix Suns,1610612756,Clifford Robinson,30,F,82,225,12/16/66,34,11,Connecticut,361,FALSE
2000-01,2000,Phoenix Suns,1610612756,Shawn Marion,31,F,79,215,5/7/78,23,1,Nevada-Las Vegas,1890,FALSE
2000-01,2000,Phoenix Suns,1610612756,Jason Kidd,32,G,76,212,3/23/73,28,6,California,467,FALSE
2000-01,2000,Phoenix Suns,1610612756,Rodney Rogers,54,F,79,255,6/20/71,30,7,Wake Forest,915,FALSE
2000-01,2000,Portland Trail Blazers,1610612757,Rod Strickland,1,G,75,185,7/11/66,34,12,DePaul,393,FALSE
2000-01,2000,Portland Trail Blazers,1610612757,Stacey Augmon,2,W,80,205,8/1/68,32,9,Nevada-Las Vegas,278,FALSE
2000-01,2000,Portland Trail Blazers,1610612757,Damon Stoudamire,3,G,70,171,9/3/73,27,5,Arizona,757,FALSE
2000-01,2000,Portland Trail Blazers,1610612757,Antonio Harvey,4,F-C,83,250,7/6/70,30,5,Pfeiffer,176,FALSE
2000-01,2000,Portland Trail Blazers,1610612757,Steven Smith,8,W,80,221,3/31/69,32,9,Michigan State,120,FALSE
2000-01,2000,Portland Trail Blazers,1610612757,Arvydas Sabonis,11,C,87,292,12/19/64,36,5,NA,717,FALSE
2000-01,2000,Portland Trail Blazers,1610612757,Detlef Schrempf,12,F,82,235,1/21/63,38,15,Washington,96,FALSE
2000-01,2000,Portland Trail Blazers,1610612757,Rasheed Wallace,30,F-C,83,230,9/17/74,26,5,North Carolina,739,FALSE
2000-01,2000,Portland Trail Blazers,1610612757,Scottie Pippen,33,F,79,228,9/25/65,35,13,Central Arkansas,937,FALSE
2000-01,2000,Portland Trail Blazers,1610612757,Dale Davis,34,C-F,83,252,3/25/69,32,9,Clemson,905,FALSE
2000-01,2000,Portland Trail Blazers,1610612757,Greg Anthony,50,G,73,180,11/15/67,33,9,Nevada-Las Vegas,21,FALSE
2000-01,2000,Portland Trail Blazers,1610612757,Will Perdue,55,C,84,240,8/29/65,35,12,Vanderbilt,781,FALSE
2000-01,2000,Sacramento Kings,1610612758,Chris Webber,4,F,82,245,3/1/73,28,7,Michigan,185,FALSE
2000-01,2000,Sacramento Kings,1610612758,Hedo Turkoglu,5,F,80,220,3/19/79,22,0,NA,2045,TRUE
2000-01,2000,Sacramento Kings,1610612758,Doug Christie,13,W,78,205,5/9/70,31,8,Pepperdine,57,FALSE
2000-01,2000,Sacramento Kings,1610612758,Darrick Martin,15,G,71,170,3/6/71,30,6,UCLA,239,FALSE
2000-01,2000,Sacramento Kings,1610612758,Peja Stojakovic,16,F,81,229,6/9/77,24,2,NA,978,FALSE
2000-01,2000,Sacramento Kings,1610612758,Jon Barry,20,G,77,210,7/25/69,31,8,Georgia Tech,468,FALSE
2000-01,2000,Sacramento Kings,1610612758,Vlade Divac,21,C,85,260,2/3/68,33,11,NA,124,FALSE
2000-01,2000,Sacramento Kings,1610612758,Bobby Jackson,24,G,73,185,3/13/73,28,3,Minnesota,1517,FALSE
2000-01,2000,Sacramento Kings,1610612758,Nick Anderson,25,W,78,228,1/20/68,33,11,Illinois,98,FALSE
2000-01,2000,Sacramento Kings,1610612758,Scot Pollard,31,F-C,83,265,2/12/75,26,3,Kansas,1513,FALSE
2000-01,2000,Sacramento Kings,1610612758,Lawrence Funderburke,51,F,81,230,12/15/70,30,3,Ohio State,1444,FALSE
2000-01,2000,Sacramento Kings,1610612758,Jason Williams,55,G,73,190,11/18/75,25,2,Florida,1715,FALSE
2000-01,2000,San Antonio Spurs,1610612759,Derek Anderson,1,G,77,195,7/18/74,26,3,Kentucky,1507,FALSE
2000-01,2000,San Antonio Spurs,1610612759,Steve Kerr,4,G,75,180,9/27/65,35,12,Arizona,70,FALSE
2000-01,2000,San Antonio Spurs,1610612759,Avery Johnson,6,G,71,180,3/25/65,36,12,Southern,422,FALSE
2000-01,2000,San Antonio Spurs,1610612759,Tim Duncan,21,F-C,84,260,4/25/76,25,3,Wake Forest,1495,FALSE
2000-01,2000,San Antonio Spurs,1610612759,Terry Porter,30,G,75,205,4/8/63,38,15,Wisconsin-Stevens Point,345,FALSE
2000-01,2000,San Antonio Spurs,1610612759,Malik Rose,31,F,79,255,11/23/74,26,4,Drexel,990,FALSE
2000-01,2000,San Antonio Spurs,1610612759,Sean Elliott,32,F,80,220,2/2/68,33,11,Arizona,251,FALSE
